"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPF50610589929","Female","C10006","A","C","4",3150,"B004","P","Y","S122","B",0,12000,2,18.25,601,"10",13,7,88,13,7,"Friday",72.0630136986301
"APPJ90415776326","Male","C10017","B","B","4",2500,"B003","G","Y","S143","B",0,50000,5,14.85,1186,"10",18,1,90,18,1,"Friday",73.5808219178082
"APPO20329016835","Male","C10003","A","A","4",2550,"B004","P","Y","S133","E",362.8,10000,3,20,372,"7",6,7,82,6,7,"Friday",66.0383561643836
"APPT20588324318","Male","C10001","A","","5",5000,"","","Y","S122","D",0,88000,5,14.85,2087,"10",24,6,81,24,6,"Friday",65.0054794520548
"APPW80397099634","Male","C10001","A","A","4",2500,"B032","G","Y","S134","B",0,40000,3,18.25,1451,"10",3,3,70,3,3,"Friday",53.6876712328767
"APPC40074048231","Male","C10001","A","A","4",3800,"B002","P","Y","S122","B",1100,15000,3,14.85,519,"7",29,7,86,29,7,"Friday",70.1041095890411
"APPE90246258437","Male","C10002","A","B","4",2400,"B016","G","Y","S133","B",0,20000,4,24,652,"4",15,6,85,15,6,"Friday",68.9835616438356
"APPG70211933607","Male","C10002","A","B","4",4500,"B003","G","Y","S122","B",1000,20000,2,14.85,968,"10",26,12,89,26,12,"Friday",73.5178082191781
"APPH60005159726","Male","C10012","A","A","4",1500,"B034","G","Y","S133","C",0,33000,5,20,874,"2",21,12,87,21,12,"Friday",71.5013698630137
"APPK10530691012","Male","C10006","A","A","4",1550,"","","Y","S133","C",0,35000,5,20,927,"2",27,5,82,27,5,"Friday",65.9287671232877
"APPL10671243123","Male","C10006","A","A","4",3000,"B001","P","Y","S127","B",0,30000,4,15.5,843,"7",2,6,79,2,6,"Friday",62.9424657534247
"APPO50017247431","Male","C10038","C","B","4",1950,"B002","P","Y","S133","C",0,44000,5,20,1166,"2",8,5,93,8,5,"Friday",76.8849315068493
"APPS30067286823","Male","C10002","A","B","4",5800,"B005","P","Y","S133","E",0,10000,2,14.85,484,"10",21,8,87,21,8,"Friday",71.1671232876712
"APPW30591601244","Male","C10002","A","A","4",3350,"B001","P","Y","S133","B",430,10000,2,19,504,"7",30,8,88,30,8,"Friday",72.1945205479452
"APPY30009488439","Female","C10002","A","B","4",1873,"B002","P","Y","S133","E",0,20000,3,20,743,"2",7,4,75,7,4,"Friday",58.786301369863
"APPB40862724718","Female","C10003","A","B","4",5600,"B015","P","Y","S137","B",0,1e+05,5,15.5,2405,"10",14,4,82,14,4,"Friday",65.8109589041096
"APPC80706361802","Male","C10001","A","A","4",8500,"B002","P","Y","S122","B",0,50000,2,14.85,2421,"10",10,3,88,10,3,"Friday",71.7205479452055
"APPF90610127116","Male","C10077","C","B","4",2000,"B004","P","Y","S133","B",0,30000,5,16.75,742,"4",5,2,91,5,2,"Friday",74.6301369863014
"APPK10506826628","Male","C10066","C","A","4",10000,"B003","G","Y","S133","B",0,10000,5,15.5,241,"7",1,3,72,1,3,"Friday",55.6849315068493
"APPL60670161709","Male","C10089","C","C","4",2000,"B002","P","Y","S122","B",0,20000,2,14.25,963,"4",31,7,90,31,7,"Friday",74.1123287671233
"APPM80727669838","Male","C10001","A","C","4",6500,"B026","P","Y","S133","B",280.8,50000,3,14.25,1715,"10",28,8,87,28,8,"Friday",71.186301369863
"APPO20698513007","Male","C10002","A","B","3",3300,"B003","G","Y","S133","E",0,30000,2,14.25,1444,"10",22,3,91,22,3,"Friday",74.7534246575343
"APPV90166599713","Male","C10001","A","A","4",11000,"B002","P","Y","S133","B",808,2e+05,5,13,4551,"10",5,9,83,5,9,"Friday",67.2054794520548
"APPY40761804047","Male","C10024","A","B","3",2000,"B006","P","Y","S122","B",503.4,20000,5,18.25,511,"4",9,5,89,9,5,"Friday",72.8849315068493
"APPA30678622245","Male","C10003","A","B","3",2550,"B002","P","Y","S133","E",0,30000,5,15,714,"10",10,2,92,10,2,"Friday",75.6438356164384
"APPB70155594305","Male","C10004","A","A","1",2300,"B002","P","Y","S133","C",0,36000,5,13,819,"4",28,8,92,28,8,"Friday",76.1917808219178
"APPO90348632645","Male","C10005","A","A","4",2800,"B011","P","Y","S133","E",740,10000,5,16.25,245,"7",26,8,83,26,8,"Saturday",67.1753424657534
"APPP70738559708","Male","C10001","A","B","4",5150,"B002","P","Y","S137","B",0,30000,2,15.5,1462,"10",3,6,86,3,6,"Saturday",69.9479452054795
"APPU40667541249","Male","C10006","A","C","4",4800,"B007","G","Y","S122","F",0,79000,5,14.85,1873,"7",17,7,89,17,7,"Saturday",73.0712328767123
"APPW70207344401","Female","C10003","A","C","4",5500,"B003","G","Y","S137","B",0,50000,3,13,1685,"10",25,12,85,25,12,"Saturday",69.5095890410959
"APPA80968387846","Male","C10001","A","","5",5000,"","","Y","S122","D",0,82000,5,14.85,1944,"10",9,7,90,9,7,"Saturday",74.0493150684931
"APPC80319465017","Male","C10003","A","C","4",5200,"B005","P","Y","S133","C",0,90000,5,14.85,2134,"7",15,9,85,15,9,"Saturday",69.2328767123288
"APPD30224414106","Male","C10003","A","B","4",5300,"B001","P","Y","S137","B",0,50000,5,20,1325,"10",23,6,79,23,6,"Saturday",62.9972602739726
"APPG10909392412","Male","C10007","A","A","1",4000,"B003","G","Y","S127","C",0,64000,5,14.85,1518,"4",17,10,83,17,10,"Saturday",67.3178082191781
"APPI80807172627","Male","C10019","B","B","4",3000,"B007","G","Y","S122","B",1200,17000,2,18.25,851,"7",4,4,91,4,4,"Saturday",74.786301369863
"APPJ40588579728","Male","C10017","B","B","4",2548.4,"","","Y","S133","E",500,30000,5,14.85,711,"10",28,9,81,28,9,"Saturday",65.2657534246575
"APPN50194037112","Male","C10003","A","B","2",2100,"B002","P","Y","S133","C",0,30000,5,16.75,742,"4",11,12,88,11,12,"Saturday",72.4739726027397
"APPP90001136326","Male","C10018","C","A","4",1700,"B007","G","Y","S133","B",500,19000,5,20,503,"2",1,9,69,1,9,"Saturday",53.1835616438356
"APPQ60363444432","Male","C10011","B","A","4",2750,"B004","P","Y","S133","C",0,45000,5,15,1071,"4",21,6,88,21,6,"Saturday",72
"APPY70272002231","Male","C10001","A","B","3",1600,"B001","P","Y","S133","C",0,37000,5,18.5,950,"2",4,4,90,4,4,"Saturday",73.786301369863
"APPA60052579418","Male","C10004","A","A","4",3475,"B005","P","Y","S133","F",0,41000,3,15.5,1431,"4",28,10,80,28,10,"Saturday",64.3479452054794
"APPB30839934525","Male","C10069","C","C","4",4400,"B001","P","Y","S133","C",0,72000,5,14.25,1685,"0",1,7,85,1,7,"Sunday",69.0219178082192
"APPD60155065706","Male","C10001","A","B","4",4000,"B002","P","Y","S133","B",650,30000,4,14.85,833,"10",15,1,76,15,1,"Saturday",59.558904109589
"APPG20002638029","Male","C10002","A","C","4",4300,"B026","P","Y","S122","F",0,67000,4,14.85,1860,"7",1,12,88,1,12,"Sunday",72.4438356164383
"APPJ90399089306","Male","C10006","A","A","4",4500,"B004","P","Y","S122","F",0,55000,3,13.49,1866,"7",23,8,91,23,8,"Sunday",75.1698630136986
"APPK10673004441","Male","C10127","C","B","4",2400,"B002","P","Y","S143","B",0,20000,2,16.75,986,"4",16,7,89,16,7,"Sunday",73.0657534246575
"APPV10856331511","Male","C10001","A","A","4",3000,"","","Y","S133","B",1000,41000,5,20,1086,"7",11,6,89,11,6,"Sunday",72.9698630136986
"APPB90947953116","Male","C10180","C","A","4",1800,"B017","G","Y","S133","B",0,10000,3,20,372,"2",20,8,77,20,8,"Sunday",61.1534246575342
"APPE30720169418","Male","C10079","C","C","1",3330,"B006","P","Y","S133","B",574.6,35000,4,13.49,947,"7",13,8,80,13,8,"Sunday",64.1369863013699
"APPL50504497148","Male","C10001","A","A","4",2200,"B003","G","Y","S133","C",0,32000,5,20,848,"4",14,3,88,14,3,"Sunday",71.7260273972603
"APPN30899469318","Male","C10080","C","C","4",2140,"B004","P","Y","S133","B",0,20000,5,18.25,511,"4",5,4,85,5,4,"Sunday",68.7835616438356
"APPO60576014441","Male","C10001","A","C","1",2200,"B001","P","Y","S133","B",130,30000,5,24,863,"4",1,12,86,1,12,"Sunday",70.441095890411
"APPT20878502936","Female","C10003","A","B","4",4400,"B004","P","Y","S122","B",0,10000,3,14.85,346,"10",3,8,89,3,8,"Monday",73.1123287671233
"APPY80212429406","Male","C10022","B","A","4",8500,"B002","P","Y","S133","C",0,147000,5,21.5,4018,"4",26,11,75,26,11,"Monday",59.4164383561644
"APPZ30412063529","Male","C10001","A","B","4",5300,"B002","P","Y","S137","B",0,30000,2,15.5,1462,"10",5,7,81,5,7,"Monday",65.027397260274
"APPC90259188819","Male","C10003","A","C","4",35000,"B002","P","Y","S133","B",150.8,30000,5,15.5,722,"10",20,2,87,20,2,"Monday",70.6602739726027
"APPF80642261133","Male","C10034","C","C","4",2500,"B001","P","Y","S151","B",278.8,50000,5,18.25,1276,"7",13,11,84,13,11,"Monday",68.3890410958904
"APPL80033873724","Female","C10001","A","A","4",3050,"B005","P","Y","S133","E",1000,20000,5,15,476,"10",29,9,84,29,9,"Monday",68.2657534246575
"APPM30928795827","Male","C10010","A","A","4",6000,"","","Y","S122","D",0,104000,5,14.85,2466,"10",24,3,82,24,3,"Monday",65.7452054794521
"APPP60223518132","Female","C10011","B","A","4",1500,"B001","P","Y","S133","C",0,33000,5,20,874,"2",1,2,84,1,2,"Monday",67.6054794520548
"APPR30862361307","Female","C10006","A","A","4",1620,"B002","P","Y","S133","B",0,30000,5,20,795,"2",29,4,86,29,4,"Monday",69.8465753424658
"APPA20226245224","Male","C10005","A","A","4",3100,"B009","G","Y","S159","B",0,50000,5,15.5,1203,"7",7,7,87,7,7,"Monday",71.0356164383562
"APPD40494675534","Male","C10010","A","B","4",3600,"B002","P","Y","S133","B",1215.9,5000,1,17,456,"7",2,4,85,2,4,"Monday",68.772602739726
"APPI30881803033","Female","C10002","A","B","4",2000,"B004","P","Y","S133","B",0,20000,5,32.5,678,"4",25,5,90,25,5,"Monday",73.9205479452055
"APPL90184636316","Male","C10001","A","B","4",6200,"B001","P","Y","S122","B",100,56000,3,17.75,2018,"10",4,1,85,4,1,"Monday",68.5315068493151
"APPM80578506406","Male","C10021","B","A","4",1500,"B008","G","Y","S133","C",0,33000,5,20,874,"2",23,8,80,23,8,"Monday",64.1616438356164
"APPQ50251697807","Male","C10001","A","A","4",3500,"B008","G","Y","S122","B",800,10000,5,18,254,"7",17,4,91,17,4,"Monday",74.8164383561644
"APPY60398889635","Male","C10003","A","A","4",2500,"","","Y","S151","B",0,30000,3,15.75,1051,"7",10,7,79,10,7,"Monday",63.0383561643836
"APPK80907917828","Male","C10024","A","B","4",2025.5,"B030","P","Y","S133","B",0,45000,5,20,1192,"4",7,11,91,7,11,"Monday",75.3753424657534
"APPR70129689508","Male","C10010","A","B","4",60000,"","","Y","S122","D",0,180000,5,12.99,4095,"10",3,3,91,3,3,"Monday",74.6931506849315
"APPS80600773649","Male","C10006","A","C","4",4500,"B004","P","Y","S127","B",1200,10000,1,14.85,902,"10",9,9,84,9,9,"Monday",68.2109589041096
"APPV60299437907","Male","C10255","C","A","4",4500,"B036","G","Y","S133","B",416.5,15000,3,16.35,530,"7",2,3,80,2,3,"Monday",63.6849315068493
"APPZ30605972345","Male","C10005","A","B","4",1850,"B001","P","Y","S133","C",0,43000,5,18.4,1101,"2",12,6,83,12,6,"Monday",66.9643835616438
"APPA10462798435","Male","C10023","B","B","4",1738.8,"B001","P","Y","S133","B",0,40000,5,18.4,1024,"2",17,4,90,17,4,"Monday",73.8164383561644
"APPD30326204749","Female","C10005","A","A","4",3000,"B001","P","Y","S133","E",0,40000,3,16.75,1421,"7",30,1,88,30,1,"Monday",71.6027397260274
"APPG80799062009","Male","C10001","A","C","4",2374.3,"B014","P","Y","S143","C",0,37000,5,13.49,851,"4",24,2,86,24,2,"Monday",69.6712328767123
"APPR60582164106","Male","C10003","A","A","4",2500,"B003","G","Y","S143","C",0,36000,5,18.5,924,"7",12,5,90,12,5,"Tuesday",73.8821917808219
"APPS70081155228","Male","C10188","C","A","4",2000,"B030","P","Y","S133","E",0,45000,5,20,1192,"4",18,3,68,18,3,"Tuesday",51.7178082191781
"APPX70389132712","Female","C10001","A","A","4",2800,"B036","G","Y","S133","C",0,42000,5,16.75,1038,"7",23,7,80,23,7,"Tuesday",64.0739726027397
"APPA90840046026","Female","C10006","A","C","1",4950,"B011","P","Y","S122","B",1641.8,10000,3,13.99,342,"10",9,6,81,9,6,"Tuesday",64.9534246575342
"APPI60804836831","Male","C10153","C","A","4",3800,"B027","G","Y","S151","B",0,20000,2,15.5,974,"7",3,3,76,3,3,"Tuesday",59.6821917808219
"APPJ50916503948","Male","C10023","B","A","4",6000,"B003","G","Y","S127","C",0,104000,5,20,2755,"7",2,12,82,2,12,"Tuesday",66.4356164383562
"APPS50905623843","Male","C10005","A","C","4",2700,"B001","P","Y","S133","E",0,30000,5,15.75,726,"7",2,8,81,2,8,"Tuesday",65.1013698630137
"APPW60958408218","Male","C10030","B","A","4",1850,"","","Y","S134","B",0,30000,5,20,795,"2",29,8,90,29,8,"Tuesday",74.1808219178082
"APPA80126265634","Male","C10003","A","A","4",2070,"","","Y","S133","B",0,30000,5,20,795,"4",8,7,82,8,7,"Tuesday",66.0328767123288
"APPH80949514333","Male","C10003","A","C","4",2766,"B007","G","Y","S133","B",0,20000,3,14.75,691,"10",23,1,90,23,1,"Tuesday",73.5835616438356
"APPK70551488646","Male","C10007","A","B","4",1772,"B041","P","Y","S143","C",0,41000,5,18.4,1050,"2",27,4,87,27,4,"Tuesday",70.8383561643836
"APPM60329923838","Male","C10021","B","C","4",3500,"B002","P","Y","S122","B",0,30000,5,16.75,742,"7",30,8,94,30,8,"Tuesday",78.186301369863
"APPP70177506138","Female","C10018","C","A","4",2500,"B010","G","Y","S122","B",0,30000,5,14.85,711,"10",4,5,84,4,5,"Tuesday",67.8575342465753
"APPR50010813324","Male","C10007","A","A","4",1600,"B003","G","Y","S133","C",0,36000,5,20,954,"2",10,10,91,10,10,"Tuesday",75.2958904109589
"APPV60440774719","Male","C10003","A","A","4",2604.9,"B004","P","Y","S134","B",355.6,20000,4,20,609,"7",6,8,84,6,8,"Tuesday",68.1150684931507
"APPA20178796211","Male","C10058","C","C","4",1500,"B044","P","Y","S127","B",500,15000,5,20,397,"2",24,2,84,24,2,"Tuesday",67.6657534246575
"APPB60968669303","Male","C10002","A","B","4",2660,"B001","P","Y","S133","B",500,20000,4,16.75,575,"10",19,4,89,19,4,"Tuesday",72.8191780821918
"APPN60622229526","Male","C10005","A","A","4",2800,"B001","P","Y","S133","C",0,42000,5,20,1113,"4",12,8,91,12,8,"Tuesday",75.1342465753425
"APPU50149699219","Male","C10008","A","B","4",1500,"B003","G","Y","S133","C",0,35000,5,18.4,896,"2",10,10,92,10,10,"Tuesday",76.2986301369863
"APPY50783877649","Male","C10002","A","B","4",6200,"B004","P","Y","S122","B",0,10000,1,14.85,902,"10",16,7,88,16,7,"Wednesday",72.0575342465753
"APPB80039471925","Male","C10011","B","C","4",2000,"B004","P","Y","S133","B",0,10000,3,16.75,355,"4",6,8,86,6,8,"Wednesday",70.1123287671233
"APPE60500761238","Male","C10005","A","B","3",2600,"B004","P","Y","S133","C",0,37000,4,16.75,1063,"7",24,11,91,24,11,"Wednesday",75.4164383561644
"APPH30850229543","Male","C10002","A","A","4",2000,"B016","G","Y","S133","B",0,20000,2,20,1018,"4",15,1,88,15,1,"Wednesday",71.5561643835617
"APPJ20645523707","Male","C10013","B","A","4",2800,"B003","G","Y","S133","C",0,42000,5,14.85,996,"7",21,10,79,21,10,"Wednesday",63.3150684931507
"APPN80082502125","Male","C10002","A","B","4",3500,"B001","P","Y","S133","B",0,60000,3,16.35,2120,"10",17,5,89,17,5,"Wednesday",72.8931506849315
"APPR80255496544","Male","C10001","A","A","4",88004.9,"","","Y","S122","D",0,64000,5,20,1696,"10",9,7,88,9,7,"Wednesday",72.0383561643836
"APPV90681978947","Male","C10006","A","B","4",3074.5,"B001","P","Y","S122","B",0,74000,5,13.49,1702,"10",17,7,90,17,7,"Wednesday",74.0602739726027
"APPB10936759508","Male","C10002","A","A","4",4000,"B002","P","Y","S127","B",0,50000,3,18,1808,"10",7,11,78,7,11,"Wednesday",62.3616438356164
"APPC90878353641","Male","C10002","A","A","4",4600,"B002","P","Y","S122","B",365,5000,1,14.85,451,"10",21,9,83,21,9,"Wednesday",67.2356164383562
"APPI40406169214","Male","C10003","A","C","4",2500,"B003","G","Y","S133","B",0,50000,5,16.75,1236,"10",3,3,68,3,3,"Wednesday",51.6739726027397
"APPL80817915513","Male","C10001","A","A","4",4340,"B016","G","Y","S127","B",0,20000,2,14.85,968,"10",15,12,72,15,12,"Wednesday",56.4630136986301
"APPM20939483648","Male","C10015","C","A","4",3000,"B003","G","Y","S122","C",0,45000,5,31,1484,"4",5,6,84,5,6,"Wednesday",67.9424657534247
"APPN40698099726","Male","C10002","A","B","4",2500,"B004","P","Y","S133","B",0,5000,5,24,144,"7",10,2,83,10,2,"Wednesday",66.6246575342466
"APPO40348743807","Male","C10001","A","C","4",2800,"","","Y","S133","B",0,73000,5,20,1934,"7",19,9,72,19,9,"Wednesday",56.2246575342466
"APPR40366769123","Male","C10063","C","A","4",2500,"B003","G","Y","S133","E",800,30000,5,20,795,"7",6,1,79,6,1,"Wednesday",62.5260273972603
"APPW70091326638","Male","C10001","A","B","4",2000,"B002","P","Y","S133","C",0,31000,5,18.25,791,"4",30,9,89,30,9,"Wednesday",73.2657534246575
"APPY40530322831","Male","C10002","A","A","4",2436,"B004","P","Y","S133","B",521.6,35000,5,20,927,"4",10,8,80,10,8,"Wednesday",64.1205479452055
"APPC70998952234","Male","C10031","C","C","4",1856.4,"B015","P","Y","S127","B",235.5,24000,3,18.4,872,"2",23,10,85,23,10,"Wednesday",69.3260273972603
"APPE30465233427","Male","C10001","A","B","4",2000,"","","Y","S133","B",400,20000,5,18.25,511,"4",2,5,85,2,5,"Wednesday",68.8493150684932
"APPR70615937709","Male","C10004","A","A","4",3817.8,"B012","G","Y","S161","B",891.3,50000,5,20,1325,"7",10,8,89,10,8,"Wednesday",73.1260273972603
"APPS50709998824","Male","C10038","C","A","4",2118,"","","Y","S127","B",0,47000,5,20,1245,"4",22,6,73,22,6,"Wednesday",56.9808219178082
"APPW30713575209","Male","C10002","A","A","4",2000,"B004","P","Y","S133","C",0,29000,5,24,834,"4",18,10,91,18,10,"Wednesday",75.3150684931507
"APPD40879787937","Male","C10014","B","B","4",1500,"B001","P","Y","S122","C",0,33000,5,20,874,"2",12,11,84,12,11,"Wednesday",68.3808219178082
"APPE10746511009","Male","C10003","A","C","4",2700,"B003","G","Y","S122","B",0,10000,3,15.75,350,"10",5,9,71,5,9,"Wednesday",55.1835616438356
"APPH60759359311","Male","C10002","A","A","4",2800,"B003","G","Y","S133","B",860.6,20000,3,17,713,"10",29,11,86,29,11,"Wednesday",70.427397260274
"APPL20217168732","Female","C10003","A","B","4",2500,"B001","P","Y","S133","C",0,36000,5,16.75,890,"7",19,9,84,19,9,"Wednesday",68.2328767123288
"APPD10566895548","Female","C10010","A","A","2",1800,"B002","P","Y","S133","C",0,42000,5,18.4,1076,"2",21,11,90,21,11,"Wednesday",74.4082191780822
"APPE10004344611","Male","C10103","C","A","4",2340,"B002","P","Y","S133","B",0,30000,5,20,795,"4",17,9,87,17,9,"Wednesday",71.227397260274
"APPG10165103807","Female","C10002","A","B","3",2000,"B001","P","Y","S133","C",0,38000,5,16.75,939,"4",20,5,88,20,5,"Wednesday",71.9013698630137
"APPH60585308913","Male","C10002","A","B","4",4600,"B002","P","Y","S143","C",0,76000,5,16.35,1862,"7",26,7,90,26,7,"Wednesday",74.0849315068493
"APPJ80169425132","Male","C10002","A","A","4",2000,"B029","G","Y","S133","C",0,29000,5,20,768,"4",11,9,82,11,9,"Thursday",66.2054794520548
"APPN40133951514","Male","C10017","B","C","4",3098,"B001","P","Y","S159","C",0,36000,3,16.75,1279,"4",31,8,88,31,8,"Thursday",72.1808219178082
"APPP30515299733","Male","C10001","A","B","4",4000,"B003","G","Y","S159","C",0,64000,5,14.85,1518,"4",27,9,87,27,9,"Thursday",71.2520547945205
"APPS60743807032","Male","C10009","B","C","4",1750,"B001","P","Y","S133","C",0,39000,5,20,1033,"2",4,2,91,4,2,"Thursday",74.6109589041096
"APPV10067092305","Male","C10207","C","A","4",1950,"B004","P","Y","S122","B",0,20000,3,20,743,"2",28,6,91,28,6,"Thursday",75.0054794520548
"APPW60790703401","Male","C10013","B","A","4",2500,"B003","G","Y","S133","C",0,36000,5,14.85,854,"10",12,9,76,12,9,"Thursday",60.2054794520548
"APPY50651214638","Male","C10005","A","C","4",4200,"B005","P","Y","S133","B",0,20000,3,14.85,692,"10",30,11,88,30,11,"Thursday",72.4301369863014
"APPA70071764828","Male","C10013","B","A","4",3500,"B032","G","Y","S133","C",0,54000,5,14.85,1280,"7",4,5,88,4,5,"Thursday",71.8547945205479
"APPB40101691906","Female","C10001","A","C","1",5050,"B002","P","Y","S137","B",0,10000,1,14.85,902,"10",21,1,87,21,1,"Thursday",70.5698630136986
"APPC90630266002","Male","C10026","C","A","4",2500,"","","Y","S127","B",1000,20000,3,20,743,"7",23,8,67,23,8,"Thursday",51.1424657534247
"APPG90824371441","Male","C10021","B","A","4",4000,"B008","G","Y","S133","B",700,50000,5,15.5,1203,"7",28,12,69,28,12,"Thursday",53.4931506849315
"APPM80217769016","Male","C10002","A","A","4",7450,"B002","P","Y","S133","C",0,120000,5,14.85,2845,"7",22,1,77,22,1,"Thursday",60.5671232876712
"APPR30323619537","Male","C10273","C","A","4",2000,"","","Y","S133","B",400,10000,2,24,529,"4",7,1,94,7,1,"Thursday",77.5369863013699
"APPT90742429747","Male","C10004","A","C","4",5600,"B002","P","Y","S137","B",400,1e+05,5,14.85,2371,"10",13,7,86,13,7,"Thursday",70.0438356164384
"APPW10744084017","Female","C10005","A","B","4",2000,"B001","P","Y","S133","B",590.2,10000,4,16.75,287,"4",26,2,92,26,2,"Thursday",75.6712328767123
"APPY40550372216","Male","C10002","A","A","4",65000,"B004","P","Y","S133","B",1000,10000,5,14.85,237,"10",6,8,83,6,8,"Thursday",67.1068493150685
"APPZ70245826322","Male","C10004","A","A","4",5000,"B017","G","Y","S133","B",300,30000,3,14.85,1038,"10",9,8,84,9,8,"Thursday",68.1178082191781
"APPE60005273829","Male","C10042","C","A","1",3400,"B002","P","Y","S133","B",0,30000,4,16.75,862,"7",28,10,91,28,10,"Thursday",75.3397260273973
"APPI70435364248","Male","C10003","A","B","4",2300,"B004","P","Y","S133","C",0,33000,5,24,949,"4",11,5,87,11,5,"Thursday",70.8712328767123
"APPL60733333536","Female","C10154","C","A","4",1500,"","","Y","S133","B",0,10000,2,20,509,"2",28,8,85,28,8,"Thursday",69.1698630136986
