"ID","Gender","City_Code","City_Category","Employer_Category1","Employer_Category2","Monthly_Income","Customer_Existing_Primary_Bank_Code","Primary_Bank_Type","Contacted","Source","Source_Category","Existing_EMI","Loan_Amount","Loan_Period","Interest_Rate","EMI","Var1","Approved","DOBDay","DOBMonth","DOBYear","Lead_Creation_DateDay","Lead_Creation_DateMonth","LeadCreationDOW","Age"
"APPM90197899832","Male","C10032","C","A","4",2500,"","","Y","S133","B",0,20000,2,19.75,1015,"7",0,7,6,85,7,6,"Friday",68.9808219178082
"APPN10804063904","Male","C10004","A","A","4",30000,"B003","G","Y","S133","B",0,30000,5,14.85,711,"10",0,24,2,86,24,2,"Friday",69.6986301369863
"APPO50443179019","Male","C10176","C","C","4",2850,"B003","G","Y","S133","B",0,40000,3,16.75,1421,"7",0,31,10,89,31,10,"Friday",73.3835616438356
"APPQ60898842231","Male","C10004","A","A","4",2000,"","","Y","S133","B",0,10000,2,20,509,"4",0,12,4,68,12,4,"Friday",51.8164383561644
"APPS10311003408","Male","C10002","A","C","3",5500,"B012","G","Y","S143","B",0,15000,2,13.75,718,"10",0,15,1,84,15,1,"Friday",67.586301369863
"APPT80140443516","Male","C10003","A","B","4",2850,"B002","P","Y","S133","B",0,10000,1,16.75,911,"10",0,1,3,90,1,3,"Friday",73.7150684931507
"APPU60508974633","Male","C10021","B","B","4",10000,"B003","G","Y","S133","B",0,10000,5,17.5,251,"10",0,8,8,88,8,8,"Friday",72.1534246575342
"APPW90270101807","Male","C10005","A","B","4",2000,"B002","P","Y","S134","B",0,30000,4,16.75,862,"4",0,3,2,91,3,2,"Friday",74.6438356164384
"APPF20862639728","Male","C10006","A","C","4",2200,"B002","P","Y","S133","C",0,32000,5,16.75,791,"4",0,28,4,84,28,4,"Friday",67.8712328767123
"APPH40722177946","Male","C10001","A","B","4",2550,"B004","P","Y","S133","C",0,41000,5,15.5,986,"4",0,2,12,88,2,12,"Friday",72.4712328767123
"APPI60777907008","Male","C10001","A","B","4",2500,"B001","P","Y","S133","B",0,30000,5,20,795,"7",0,31,7,92,31,7,"Friday",76.1342465753425
"APPL40842139309","Male","C10001","A","A","4",2650,"B001","P","Y","S133","B",459,10000,5,20,265,"7",0,27,5,82,27,5,"Friday",65.9479452054795
"APPV20681161332","Male","C10007","A","A","4",2100,"B003","G","Y","S133","C",0,30000,5,18.5,770,"4",0,13,10,91,13,10,"Friday",75.3342465753425
"APPB70592785948","Male","C10007","A","C","4",2500,"B036","G","Y","S143","B",0,30000,4,16.5,858,"10",0,15,5,64,15,5,"Friday",47.9041095890411
"APPD40885547116","Male","C10003","A","A","4",4000,"B003","G","Y","S133","B",1150,30000,4,15.5,843,"10",0,24,9,82,24,9,"Friday",66.2767123287671
"APPH40124542512","Male","C10006","A","C","4",2200,"B002","P","Y","S133","C",0,32000,5,16.75,791,"4",0,28,4,84,28,4,"Friday",67.8712328767123
"APPI40818028627","Male","C10007","A","C","4",2500,"B032","G","Y","S151","B",0,20000,5,20,530,"7",0,23,12,56,23,12,"Friday",40.5068493150685
"APPM80772446026","Female","C10002","A","A","4",2141,"B011","P","Y","S133","E",0,20000,5,18.25,511,"4",0,27,11,93,27,11,"Friday",77.4602739726027
"APPN20996523136","Male","C10003","A","B","4",18000,"B008","G","Y","S122","F",0,150000,5,14.85,3557,"7",0,17,7,84,17,7,"Friday",68.0904109589041
"APPY20379532219","Male","C10021","B","A","4",2500,"B023","G","Y","S122","F",0,36000,5,18.25,919,"4",0,24,6,90,24,6,"Friday",74.0301369863014
"APPB70504417545","Male","C10001","A","A","4",4500,"B002","P","Y","S134","B",648.8,10000,1,14.85,902,"10",1,11,1,92,11,1,"Friday",75.5808219178082
"APPF20832985934","Male","C10002","A","C","4",1758.6,"B001","P","Y","S133","C",0,41000,5,18.5,1052,"2",0,5,2,92,5,2,"Friday",75.6493150684932
"APPI90554278236","Male","C10002","A","B","2",4700,"B001","P","Y","S133","B",1400,30000,5,13,683,"10",0,15,10,87,15,10,"Friday",71.3369863013699
"APPM70171847635","Male","C10002","A","B","2",3800,"B004","P","Y","S159","B",683.5,5000,1,13,447,"10",0,12,7,91,12,7,"Saturday",75.0767123287671
"APPN40927837742","Male","C10005","A","A","4",30000,"B003","G","Y","S133","B",9500,230000,5,20,6094,"10",0,1,12,84,1,12,"Saturday",68.4630136986301
"APPP60805305933","Male","C10002","A","C","4",6000,"B001","P","Y","S133","F",0,108000,5,14.75,2555,"7",0,26,11,89,26,11,"Saturday",73.4520547945205
"APPS40789212228","Male","C10006","A","C","4",4500,"B002","P","Y","S133","C",0,74000,5,14.85,1755,"7",0,1,11,83,1,11,"Saturday",67.3780821917808
"APPV30317998507","Male","C10004","A","A","4",1900,"B003","G","Y","S133","F",0,43000,5,20,1139,"2",0,1,12,76,1,12,"Saturday",60.4575342465753
"APPZ60825309903","Male","C10003","A","A","4",2500,"B003","G","Y","S134","C",0,36000,5,20,954,"4",0,9,7,83,9,7,"Saturday",67.0630136986301
"APPD80533357328","Male","C10004","A","A","4",3500,"B001","P","Y","S133","B",0,20000,4,14.75,554,"10",0,19,9,90,19,9,"Saturday",74.2657534246575
"APPF40519382514","Male","C10001","A","B","2",5140,"B005","P","Y","S133","B",1400,60000,5,16.25,1467,"10",0,1,12,82,1,12,"Saturday",66.4602739726027
"APPQ20931358606","Female","C10003","A","A","4",3100,"B001","P","Y","S122","E",0,20000,3,16.25,706,"7",0,29,1,88,29,1,"Saturday",71.6246575342466
"APPS20744741822","Male","C10003","A","B","4",3200,"B004","P","Y","S133","C",0,49000,5,15.5,1179,"10",0,11,7,89,11,7,"Saturday",73.0739726027397
"APPW70903839214","Male","C10013","B","A","4",1500,"B001","P","Y","S159","C",0,33000,5,20,874,"2",0,30,10,90,30,10,"Saturday",74.3780821917808
"APPA60889859632","Male","C10002","A","C","1",3000,"B004","P","Y","S133","E",500,10000,2,13.99,480,"10",0,9,12,88,9,12,"Saturday",72.4876712328767
"APPD30457845918","Male","C10003","A","A","4",3000,"B004","P","Y","S137","B",0,30000,2,16.25,1472,"7",0,27,5,86,27,5,"Saturday",69.9479452054795
"APPH10147741343","Male","C10001","A","A","4",2100,"B006","P","Y","S134","B",0,10000,1,20,926,"4",0,22,9,91,22,9,"Saturday",75.2739726027397
"APPK70445018648","Male","C10008","A","A","4",89898.9,"B042","G","Y","S133","C",0,150000,5,21.5,4100,"7",0,5,8,79,5,8,"Saturday",63.1342465753425
"APPQ70807149232","Male","C10006","A","A","4",2250,"B004","P","Y","S133","C",0,33000,5,20,874,"4",0,13,7,89,13,7,"Saturday",73.0794520547945
"APPR30218967306","Male","C10002","A","A","4",2000,"B025","G","Y","S133","B",230,15000,3,20,557,"4",0,1,4,82,1,4,"Saturday",65.7917808219178
"APPV70993997712","Male","C10016","B","B","4",2300,"B001","P","Y","S133","E",0,32000,5,20,848,"4",0,31,12,88,31,12,"Saturday",72.5479452054795
"APPW50797374835","Male","C10002","A","B","4",2000,"B003","G","Y","S133","C",0,29000,5,32.5,983,"4",0,9,6,91,9,6,"Saturday",74.986301369863
"APPY90798687036","Female","C10002","A","C","3",2000,"B002","P","Y","S133","E",0,20000,5,18.25,511,"4",0,4,9,92,4,9,"Saturday",76.227397260274
"APPA60646547204","Male","C10003","A","A","4",4000,"B002","P","Y","S133","B",220,50000,5,14.85,1186,"10",0,12,11,82,12,11,"Saturday",66.4082191780822
"APPE80483107646","Male","C10357","C","A","1",2500,"B003","G","Y","S133","E",0,15000,2,16.75,740,"7",0,14,12,90,14,12,"Saturday",74.5013698630137
"APPR20219957905","Male","C10009","B","A","4",2700,"B027","G","Y","S122","F",0,40000,5,14.85,948,"10",0,14,6,88,14,6,"Saturday",72
"APPS60278245027","Male","C10005","A","B","4",2700,"B002","P","Y","S133","C",0,44000,5,17,1094,"4",0,21,2,91,21,2,"Saturday",74.6904109589041
"APPT20421181133","Male","C10002","A","C","2",6100,"B001","P","Y","S143","C",0,110000,5,12.99,2502,"7",0,23,2,88,23,2,"Saturday",71.6931506849315
"APPV30666599304","Male","C10001","A","A","4",2900,"B036","G","Y","S133","C",0,43000,5,16.75,1063,"4",0,10,9,90,10,9,"Saturday",74.241095890411
"APPW90215107445","Male","C10001","A","A","4",3100,"B002","P","Y","S133","B",850,14000,2,20,713,"7",0,4,2,71,4,2,"Saturday",54.6301369863014
"APPB50839919923","Male","C10005","A","A","4",3348,"B031","G","Y","S143","B",718.6,30000,2,20,1527,"7",0,30,1,91,30,1,"Saturday",74.6301369863014
"APPI10225579614","Male","C10001","A","B","2",2700,"B006","P","Y","S133","C",0,40000,5,15,952,"10",0,29,4,85,29,4,"Saturday",68.8712328767123
"APPJ50011337724","Male","C10006","A","B","4",1500,"B001","P","Y","S159","C",0,33000,5,20,874,"2",0,16,9,89,16,9,"Saturday",73.2575342465753
"APPO60819155223","Female","C10008","A","A","4",2000,"B003","G","Y","S133","B",300,10000,4,20,304,"4",0,22,10,88,22,10,"Saturday",72.3561643835616
"APPW60552015026","Male","C10001","A","C","4",3600,"B001","P","Y","S122","B",0,50000,3,14.99,1733,"10",0,5,6,86,5,6,"Saturday",69.972602739726
"APPE30671087841","Male","C10005","A","A","4",10000,"B007","G","Y","S133","B",300,10000,2,14.85,484,"10",0,10,5,75,10,5,"Saturday",58.8931506849315
"APPF60369921902","Male","C10031","C","B","3",2100,"B022","G","Y","S133","B",300,10000,2,16.75,493,"4",0,5,5,87,5,5,"Saturday",70.8876712328767
"APPI30459457202","Female","C10002","A","B","1",3000,"B001","P","Y","S133","C",0,34000,3,13,1146,"4",0,13,9,89,13,9,"Saturday",73.2493150684931
"APPK90820794407","Male","C10003","A","C","4",4609,"B031","G","Y","S133","B",151.7,1e+05,5,13.49,2300,"10",0,2,8,73,2,8,"Saturday",57.1232876712329
"APPM90233726643","Male","C10007","A","A","4",1900,"B004","P","Y","S133","C",0,43000,5,20,1139,"2",0,14,5,89,14,5,"Saturday",72.9150684931507
"APPO30807857811","Male","C10004","A","A","4",2500,"B002","P","Y","S159","B",500,20000,5,20,530,"7",0,10,5,78,10,5,"Saturday",61.8958904109589
"APPP20226037925","Female","C10002","A","A","4",3200,"B001","P","Y","S133","C",0,49000,5,16.75,1211,"4",0,21,8,93,21,8,"Saturday",77.1890410958904
"APPS40069988207","Male","C10105","C","C","4",1750,"B004","P","Y","S159","B",0,30000,5,18.5,770,"2",0,10,5,88,10,5,"Saturday",71.9041095890411
"APPW70953915619","Male","C10401","C","A","4",2150,"B002","P","Y","S159","B",587.5,20000,5,20,530,"4",0,22,4,74,22,4,"Saturday",57.8438356164384
"APPA10594421045","Male","C10021","B","B","4",1638,"B006","P","Y","S133","B",235.5,12000,3,20,446,"2",0,7,7,85,7,7,"Saturday",69.0602739726027
"APPE20619471449","Male","C10003","A","A","1",2550,"B001","P","Y","S122","F",0,38000,5,15.5,914,"4",0,23,11,92,23,11,"Saturday",76.4465753424657
"APPF40449495502","Male","C10010","A","A","4",2740,"","","Y","S122","C",0,41000,5,20,1086,"4",0,8,7,83,8,7,"Saturday",67.0602739726027
"APPG70736332626","Female","C10133","C","A","4",1700,"B044","P","Y","S122","B",0,20000,3,20,743,"2",0,18,10,88,18,10,"Saturday",72.345205479452
"APPH30517914733","Male","C10002","A","A","1",2400,"B001","P","Y","S133","C",0,38000,5,15.5,914,"4",0,14,4,91,14,4,"Saturday",74.8328767123288
"APPP10655681544","Male","C10009","B","C","4",2900,"B007","G","Y","S133","C",0,47000,5,13.99,1093,"10",0,24,10,90,24,10,"Saturday",74.3616438356164
"APPS50870481831","Male","C10001","A","A","4",2000,"","","Y","S133","B",500,10000,2,20,509,"4",0,22,8,87,22,8,"Saturday",71.186301369863
"APPU20825342014","Male","C10001","A","C","4",13000,"B001","P","Y","S133","B",0,10000,1,14.85,902,"10",0,5,9,90,5,9,"Saturday",74.227397260274
"APPX80248105345","Male","C10170","C","A","4",3000,"B003","G","Y","S133","B",1000,30000,5,20,795,"7",0,1,8,84,1,8,"Saturday",68.1287671232877
"APPA70336868643","Male","C10002","A","B","4",2500,"","","Y","S133","C",0,36000,5,16.75,890,"4",0,3,3,71,3,3,"Saturday",54.7041095890411
"APPB40407751721","Male","C10134","C","A","4",5000,"B007","G","Y","S133","B",200,5000,3,20,186,"10",0,23,3,94,23,3,"Saturday",77.7753424657534
"APPE10781399027","Female","C10002","A","A","4",3000,"B003","G","Y","S133","C",0,45000,5,24,1295,"4",0,28,1,94,28,1,"Saturday",77.627397260274
"APPJ70135028519","Female","C10004","A","B","4",2500,"B001","P","Y","S134","C",0,30000,3,15,1040,"4",0,11,6,91,11,6,"Saturday",74.9917808219178
"APPL60012299738","Female","C10002","A","B","4",2000,"B002","P","Y","S133","B",229.9,10000,3,18.25,363,"4",0,9,3,91,9,3,"Saturday",74.7342465753425
"APPM60363487845","Male","C10026","C","C","4",5000,"B001","P","Y","S133","B",0,30000,5,14.5,706,"10",0,21,1,86,21,1,"Saturday",69.6027397260274
"APPR20358534307","Male","C10004","A","A","4",7000,"B003","G","Y","S143","B",0,80000,5,13.5,1841,"10",0,28,10,88,28,10,"Saturday",72.372602739726
"APPS10007401416","Male","C10006","A","B","4",1500,"B001","P","Y","S133","C",0,35000,5,18.5,898,"2",0,28,3,90,28,3,"Saturday",73.786301369863
"APPT20302409537","Male","C10005","A","C","1",3300,"B004","P","Y","S143","B",1050,54000,5,13.99,1256,"10",0,15,1,94,15,1,"Saturday",77.5917808219178
"APPY70902826044","Male","C10025","A","B","4",3200,"B004","P","Y","S159","C",0,53000,5,25.5,1571,"7",0,1,4,90,1,4,"Saturday",73.7972602739726
"APPE80311147632","Male","C10004","A","A","4",2300,"B018","G","Y","S143","F",0,33000,5,20,874,"4",0,10,8,88,10,8,"Saturday",72.1561643835616
"APPZ20689023727","Male","C10001","A","A","1",3000,"B004","P","Y","S133","B",0,10000,1,15.35,904,"10",0,21,2,86,21,2,"Saturday",69.6876712328767
"APPD10244906127","Male","C10006","A","C","4",3100,"B001","P","Y","S133","E",549,20000,4,16.75,575,"10",0,30,5,85,30,5,"Saturday",68.9561643835616
"APPG50052079409","Male","C10011","B","C","4",2000,"","","Y","S133","B",400,20000,5,24,575,"4",0,3,9,86,3,9,"Saturday",70.2191780821918
"APPI80991067639","Male","C10017","B","A","4",3700,"B002","P","Y","S133","C",0,59000,5,14.85,1399,"10",1,5,10,90,5,10,"Saturday",74.3095890410959
"APPM80334265044","Male","C10006","A","C","4",3500,"B003","G","Y","S133","C",0,54000,5,14.85,1280,"7",0,17,1,89,17,1,"Saturday",72.5945205479452
"APPO70773083215","Male","C10006","A","B","4",2500,"B004","P","Y","S133","B",200,20000,3,15.5,698,"7",0,8,2,93,8,2,"Saturday",76.6575342465753
"APPS40096107632","Male","C10008","A","B","4",1684.9,"B004","P","Y","S133","B",0,20000,3,20,743,"2",0,9,8,88,9,8,"Saturday",72.1534246575342
"APPT60638229707","Male","C10002","A","A","4",3200,"B003","G","Y","S133","C",0,49000,5,15.5,1179,"4",0,9,10,89,9,10,"Saturday",73.3205479452055
"APPW80181526038","Male","C10002","A","B","4",2800,"B001","P","Y","S122","B",0,40000,3,15.5,1396,"7",0,14,3,91,14,3,"Saturday",74.7479452054795
"APPC80177895609","Male","C10003","A","A","4",1800,"B016","G","Y","S153","C",0,40000,5,20,1060,"2",0,10,8,83,10,8,"Saturday",67.1506849315068
"APPK40518316434","Male","C10003","A","B","4",2000,"B004","P","Y","S159","C",0,29000,5,20,768,"4",0,16,7,92,16,7,"Saturday",76.0904109589041
"APPL70406859541","Male","C10042","C","A","4",2000,"B024","G","Y","S133","E",500,26000,5,20,689,"4",0,20,7,88,20,7,"Saturday",72.0986301369863
"APPR50873446146","Male","C10002","A","A","4",4200,"B004","P","Y","S133","B",0,20000,2,13.99,960,"10",0,17,3,87,17,3,"Saturday",70.7534246575343
"APPS60233679216","Male","C10011","B","","5",1800,"B028","P","Y","S133","E",350,10000,2,20,509,"2",0,22,12,85,22,12,"Saturday",69.5205479452055
"APPA50129178047","Male","C10243","C","A","4",3500,"B003","G","Y","S159","B",0,10000,3,16.5,354,"7",0,3,3,79,3,3,"Saturday",62.7095890410959
"APPB30915709104","Male","C10001","A","C","4",1800,"","","Y","S133","B",0,20000,5,20,530,"2",0,26,7,83,26,7,"Saturday",67.1095890410959
"APPD90835458335","Female","C10007","A","A","4",1500,"B002","P","Y","S133","C",0,33000,5,20,874,"2",0,18,7,78,18,7,"Saturday",62.0849315068493
"APPE60984755403","Male","C10003","A","A","4",3000,"B009","G","Y","S153","C",0,45000,5,16.5,1106,"7",0,16,5,69,16,5,"Saturday",52.9068493150685
"APPH80627527734","Female","C10142","C","C","4",3700,"B003","G","Y","S133","E",0,45000,5,16.75,1112,"7",0,3,3,92,3,3,"Saturday",75.7205479452055
"APPJ90511862916","Male","C10006","A","B","4",2800,"","","Y","S133","B",0,10000,5,15.5,241,"7",0,12,9,89,12,9,"Saturday",73.2465753424657
"APPK80035475021","Male","C10011","B","B","4",2300,"B002","P","Y","S133","C",0,33000,5,18.25,842,"4",0,10,9,89,10,9,"Saturday",73.241095890411
"APPL20169226133","Male","C10002","A","B","4",5500,"B002","P","Y","S133","F",0,95000,5,14.85,2253,"7",0,19,4,86,19,4,"Saturday",69.8438356164384
"APPO40836454437","Male","C10009","B","A","4",2500,"B010","G","Y","S133","B",700,20000,2,20,1018,"10",0,1,6,82,1,6,"Saturday",65.958904109589
"APPP10405604545","Male","C10003","A","B","4",5400,"B001","P","Y","S137","B",0,30000,4,20,913,"10",0,11,12,81,11,12,"Saturday",65.4876712328767
"APPW60499889238","Male","C10032","C","A","4",2650,"B001","P","Y","S133","B",0,10000,2,20,509,"7",0,25,10,83,25,10,"Saturday",67.358904109589
"APPX50742461343","Male","C10024","A","A","4",2800,"B002","P","Y","S133","C",0,42000,5,31,1385,"4",0,11,7,79,11,7,"Saturday",63.0657534246575
"APPA30458057644","Male","C10003","A","B","4",1913.6,"B006","P","Y","S122","B",0,15000,5,20,397,"2",0,9,1,74,9,1,"Saturday",57.5616438356164
"APPE10223298026","Male","C10003","A","C","1",2200,"B001","P","Y","S133","C",0,34000,5,14.5,800,"4",0,2,5,91,2,5,"Saturday",74.8821917808219
"APPF80523513139","Male","C10001","A","B","4",2600,"B002","P","Y","S159","B",0,30000,3,18.25,1088,"10",0,1,5,87,1,5,"Saturday",70.8767123287671
"APPH90614847319","Male","C10008","A","A","4",2080,"B009","G","Y","S159","B",0,10000,3,18.5,364,"4",0,17,8,89,17,8,"Saturday",73.1753424657534
"APPP10043272126","Female","C10011","B","A","4",2500,"B003","G","Y","S133","F",0,36000,5,14.85,854,"7",0,18,7,67,18,7,"Saturday",51.0767123287671
"APPQ20863279207","Female","C10004","A","C","4",2200,"B001","P","Y","S133","B",800,10000,2,18.25,500,"2",0,30,4,81,30,4,"Saturday",64.8712328767123
"APPR80764949319","Male","C10023","B","A","4",2300,"B003","G","Y","S127","B",300,30000,5,20,795,"4",0,18,1,68,18,1,"Saturday",51.5808219178082
"APPT90666265507","Male","C10331","C","A","4",4500,"B010","G","Y","S159","B",1400,50000,5,20,1325,"7",0,3,11,78,3,11,"Saturday",62.3808219178082
"APPU50507621613","Male","C10020","A","B","2",1900,"B004","P","Y","S122","F",0,44000,5,13,1001,"2",0,3,3,71,3,3,"Saturday",54.7041095890411
"APPX60610797942","Male","C10001","A","A","4",1950,"B003","G","Y","S143","B",441.8,23000,4,20,700,"2",0,26,12,91,26,12,"Saturday",75.5342465753425
"APPY70127888025","Male","C10012","A","C","4",2000,"B004","P","Y","S133","C",0,20000,5,15.5,481,"4",0,15,1,84,15,1,"Friday",67.5671232876712
"APPZ30603802101","Female","C10002","A","A","4",3000,"B003","G","Y","S156","B",600,10000,2,31,564,"7",0,10,10,95,10,10,"Saturday",79.3260273972603
"APPE70450161615","Male","C10256","C","C","4",2850,"B003","G","Y","S159","B",0,30000,3,16.75,1066,"7",0,25,1,83,25,1,"Saturday",66.6109589041096
"APPF10578071738","Male","C10019","B","C","4",2500,"B008","G","Y","S133","C",0,28000,3,16.75,995,"4",0,3,3,89,3,3,"Saturday",72.7178082191781
"APPK40776192248","Male","C10001","A","C","4",20000,"B004","P","Y","S133","B",0,20000,3,14.85,692,"10",0,7,3,81,7,3,"Saturday",64.7232876712329
"APPP40637474718","Male","C10003","A","B","4",5200,"B003","G","Y","S156","B",0,50000,5,18,1270,"10",0,8,5,82,8,5,"Saturday",65.8931506849315
"APPQ80583271823","Male","C10256","C","C","4",2850,"B003","G","Y","S159","B",0,30000,3,16.75,1066,"7",0,25,1,83,25,1,"Saturday",66.6109589041096
"APPV30109451347","Male","C10004","A","B","4",4970,"B001","P","Y","S133","B",713.7,50000,5,14.85,1186,"10",0,25,9,87,25,9,"Saturday",71.2794520547945
"APPB10857867921","Male","C10002","A","C","1",2700,"B002","P","Y","S133","B",600,50000,5,13.49,1150,"10",0,15,7,84,15,7,"Saturday",68.0821917808219
"APPF90974404323","Male","C10001","A","C","4",2000,"B006","P","Y","S143","B",0,20000,3,18.25,726,"4",0,7,5,65,7,5,"Saturday",48.8794520547945
"APPL60461625901","Male","C10003","A","C","4",5000,"B010","G","Y","S133","B",1230,85000,5,20,2252,"10",0,25,8,79,25,8,"Saturday",63.1890410958904
"APPO70265971242","Male","C10017","B","C","4",1700,"B002","P","Y","S133","C",0,39000,5,15,928,"2",0,11,11,90,11,11,"Saturday",74.4109589041096
"APPQ70324297414","Female","C10001","A","B","2",2500,"B001","P","Y","S133","C",0,36000,5,13,819,"4",0,23,9,91,23,9,"Saturday",75.2767123287671
"APPW20386427024","Male","C10001","A","C","4",5000,"B002","P","Y","S133","B",0,30000,3,13.75,1022,"10",0,2,7,86,2,7,"Saturday",70.0465753424658
"APPY70391998249","Female","C10009","B","A","4",4300,"B003","G","Y","S133","B",600,50000,5,15.5,1203,"10",0,19,9,88,19,9,"Saturday",72.2657534246575
"APPA90410449412","Female","C10036","C","B","4",2080,"B001","P","Y","S133","B",0,30000,3,20,1115,"4",0,1,9,89,1,9,"Saturday",73.2164383561644
"APPC20612557638","Male","C10006","A","A","4",2080,"B002","P","Y","S133","C",0,30000,5,24,863,"4",0,30,11,90,30,11,"Saturday",74.4630136986301
"APPE90177834804","Male","C10002","A","B","4",2500,"B004","P","Y","S133","C",0,36000,5,20,954,"4",0,5,8,90,5,8,"Saturday",74.1424657534247
"APPJ50306182304","Male","C10195","C","A","4",2928.4,"B032","G","Y","S133","B",0,30000,5,16,730,"7",1,18,5,87,18,5,"Saturday",70.9232876712329
"APPM20019472644","Male","C10001","A","B","4",4000,"B014","P","Y","S133","E",0,5000,3,14.85,173,"10",0,22,7,71,22,7,"Saturday",55.0904109589041
"APPS50670677211","Male","C10002","A","B","4",3200,"B001","P","Y","S133","E",540,5000,1,15.5,452,"7",0,16,7,88,16,7,"Saturday",72.0876712328767
"APPU60102885441","Male","C10073","C","B","4",2101,"B017","G","Y","S133","B",0,10000,5,20,265,"4",0,20,6,75,20,6,"Saturday",59.0054794520548
"APPB10667731129","Male","C10009","B","A","4",2570,"B027","G","Y","S143","C",0,38000,5,20,1007,"7",0,1,11,83,1,11,"Saturday",67.3780821917808
